VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2015-01-15 22:19:49,2015-01-15 22:28:37,1,1.20,-73.981170654296875,40.748271942138672,1,N,-73.987091064453125,40.760738372802734,1,7.5,0.5,0.5,1.75,0,0.3,10.55
2,2015-01-15 22:07:04,2015-01-15 22:28:54,1,9.07,-73.863304138183594,40.769023895263672,1,N,-73.962135314941406,40.762088775634766,1,28,0.5,0.5,7.12,0,0.3,36.42
2,2015-01-15 22:28:28,2015-01-15 22:28:30,2,.00,0,0,1,N,0,0,1,2.5,0.5,0.5,20,0,0.3,23.8
1,2015-01-15 22:20:07,2015-01-15 22:28:17,1,1.90,-73.97186279296875,40.757339477539063,1,N,-73.992332458496094,40.741077423095703,1,8,0.5,0.5,1,0,0.3,10.3
1,2015-01-15 22:20:08,2015-01-15 22:28:21,1,2.30,-73.982589721679688,40.731529235839844,1,N,-73.960655212402344,40.761356353759766,1,9.5,0.5,0.5,2.15,0,0.3,12.95
1,2015-01-15 22:20:03,2015-01-15 22:28:14,2,1.20,-74.008613586425781,40.719181060791016,1,N,-74.013359069824219,40.708591461181641,1,7.5,0.5,0.5,1,0,0.3,9.8
1,2015-01-15 22:20:10,2015-01-15 22:28:19,1,2.00,-73.997184753417969,40.720649719238281,1,Y,-74.002189636230469,40.742050170898438,1,8.5,0.5,0.5,2.45,0,0.3,12.25
2,2015-01-15 22:07:15,2015-01-15 22:28:33,1,5.75,-73.978813171386719,40.750030517578125,1,N,-73.965736389160156,40.683208465576172,1,20.5,0.5,0.5,3,0,0.3,24.8
2,2015-01-15 22:28:39,2015-01-15 22:28:49,2,.00,-73.981529235839844,40.749656677246094,2,N,0,0,1,52,0,0.5,11.47,5.33,0.3,69.6
1,2015-01-15 22:20:13,2015-01-15 22:28:20,1,2.10,-73.989837646484375,40.757125854492188,1,N,-74.008209228515625,40.738277435302734,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2015-01-15 22:20:14,2015-01-15 22:28:54,1,1.60,-73.953483581542969,40.779621124267578,1,N,-73.975631713867188,40.7891845703125,1,8.5,0.5,0.5,1.95,0,0.3,11.75
1,2015-01-15 22:20:15,2015-01-15 22:28:22,1,1.80,-73.989166259765625,40.688468933105469,1,N,-73.9619140625,40.682388305664063,1,8,0.5,0.5,2.5,0,0.3,11.8
1,2015-01-15 22:20:16,2015-01-15 22:28:15,1,2.50,-73.98187255859375,40.730201721191406,1,N,-73.961013793945313,40.760478973388672,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2015-01-15 22:20:20,2015-01-15 22:28:20,1,1.90,-73.984237670898438,40.748199462890625,1,N,-73.989456176757813,40.767601013183594,1,8.5,0.5,0.5,1.5,0,0.3,11.3
1,2015-01-15 22:20:20,2015-01-15 22:28:45,1,2.10,-73.976333618164062,40.765693664550781,1,N,-73.955764770507813,40.787082672119141,1,9,0.5,0.5,1.8,0,0.3,12.1
1,2015-01-15 22:20:21,2015-01-15 22:28:56,1,1.60,-73.954978942871094,40.820056915283203,1,N,-73.941970825195313,40.812404632568359,2,8,0.5,0.5,0,0,0.3,9.3
1,2015-01-15 22:20:21,2015-01-15 22:28:02,1,1.10,-73.983985900878906,40.72705078125,1,N,-73.998893737792969,40.734188079833984,1,7,0.5,0.5,1.65,0,0.3,9.95
2,2015-01-15 22:07:36,2015-01-15 22:28:31,1,5.79,-73.956428527832031,40.775367736816406,1,N,-74.006591796875,40.736446380615234,2,20.5,0.5,0.5,0,0,0.3,21.8
1,2015-01-15 22:20:36,2015-01-15 22:28:36,1,1.80,-73.9755859375,40.756870269775391,1,N,-73.95458984375,40.769573211669922,1,8,0.5,0.5,1.85,0,0.3,11.15
2,2015-01-15 22:13:02,2015-01-15 22:28:02,1,2.89,-73.9744873046875,40.750846862792969,1,N,-74.007766723632813,40.731887817382813,1,12.5,0.5,0.5,3.25,0,0.3,17.05
2,2015-01-15 22:13:12,2015-01-15 22:28:32,6,3.09,-73.979583740234375,40.765239715576172,1,N,-73.956382751464844,40.77398681640625,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2015-01-15 22:13:13,2015-01-15 22:28:50,1,4.01,-73.98236083984375,40.7681884765625,1,N,-74.010414123535156,40.7301025390625,1,15.5,0.5,0.5,3.2,0,0.3,20
2,2015-01-15 22:13:17,2015-01-15 22:28:27,1,3.37,-73.981063842773438,40.763847351074219,1,N,-74.004356384277344,40.721092224121094,1,13,0.5,0.5,2.7,0,0.3,17
2,2015-01-15 22:13:21,2015-01-15 22:28:54,1,3.38,-73.999176025390625,40.719921112060547,1,N,-73.952713012695312,40.717529296875,2,14.5,0.5,0.5,0,0,0.3,15.8
2,2015-01-15 22:13:25,2015-01-15 22:28:07,1,2.86,-73.975784301757812,40.759937286376953,1,N,-73.9432373046875,40.777332305908203,1,12.5,0.5,0.5,2.6,0,0.3,16.4
2,2015-01-15 22:13:27,2015-01-15 22:28:17,1,3.63,-73.9727783203125,40.747524261474609,1,N,-73.956611633300781,40.747920989990234,1,13.5,0.5,0.5,2.8,0,0.3,17.6
2,2015-01-15 22:13:34,2015-01-15 22:28:14,2,3.17,-73.976333618164062,40.763782501220703,1,N,-74.002967834472656,40.731273651123047,1,12.5,0.5,0.5,2.6,0,0.3,16.4
2,2015-01-15 22:13:38,2015-01-15 22:28:09,6,2.31,-73.986618041992188,40.733169555664063,1,N,-73.996330261230469,40.755989074707031,1,11.5,0.5,0.5,1,0,0.3,13.8
2,2015-01-15 22:13:40,2015-01-15 22:28:07,6,2.86,-73.988479614257813,40.744571685791016,1,N,-73.968032836914062,40.759361267089844,1,12,0.5,0.5,2.5,0,0.3,15.8
1,2015-01-15 22:20:43,2015-01-15 22:28:53,1,1.90,-73.997856140136719,40.683059692382813,1,N,-73.970787048339844,40.681877136230469,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2015-01-15 22:20:44,2015-01-15 22:28:46,1,1.70,-73.978660583496094,40.747711181640625,1,N,-73.989036560058594,40.726322174072266,1,8,0.5,0.5,1.86,0,0.3,11.16
1,2015-01-15 22:20:49,2015-01-15 22:28:32,1,1.80,-73.940681457519531,40.79290771484375,1,N,-73.961067199707031,40.777591705322266,1,8,0.5,0.5,1,0,0.3,10.3
1,2015-01-15 22:20:53,2015-01-15 22:28:08,1,.90,-73.988899230957031,40.748237609863281,1,N,-73.98876953125,40.75848388671875,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2015-01-15 22:20:56,2015-01-15 22:28:48,2,1.40,-73.984703063964844,40.759323120117188,1,N,-73.998512268066406,40.742057800292969,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2015-01-15 22:21:00,2015-01-15 22:28:27,1,.90,-73.979820251464844,40.745517730712891,1,N,-73.994407653808594,40.74615478515625,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,2015-01-15 22:21:01,2015-01-15 22:28:46,1,1.10,0,0,1,N,0,0,2,7,0.5,0.5,0,0,0.3,8.3
1,2015-01-15 22:21:02,2015-01-15 22:28:57,1,1.90,-73.97784423828125,40.746028900146484,1,N,-73.980682373046875,40.728023529052734,1,8,0.5,0.5,1.8,0,0.3,11.1
1,2015-01-15 22:21:02,2015-01-15 22:28:50,1,1.40,-73.975395202636719,40.735584259033203,1,N,-73.992912292480469,40.731643676757813,2,7,0.5,0.5,0,0,0.3,8.3
1,2015-01-15 22:21:04,2015-01-15 22:28:20,1,.00,-73.789802551269531,40.643756866455078,2,N,-73.789390563964844,40.643550872802734,3,52,0,0.5,0,0,0.3,52.8
1,2015-01-15 22:21:07,2015-01-15 22:28:49,1,1.30,-73.958946228027344,40.774593353271484,1,N,-73.958641052246094,40.761562347412109,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2015-01-15 22:21:13,2015-01-15 22:28:54,2,1.60,-74.001373291015625,40.687789916992188,1,N,-73.982444763183594,40.682655334472656,1,7.5,0.5,0.5,2,0,0.3,10.8
1,2015-01-15 22:21:18,2015-01-15 22:28:42,2,1.40,-73.996047973632813,40.744205474853516,1,N,-73.978897094726563,40.752151489257813,1,7.5,0.5,0.5,1.2,0,0.3,10
1,2015-01-15 22:21:22,2015-01-15 22:28:37,2,1.30,-73.984893798828125,40.741962432861328,1,N,-74.004081726074219,40.742767333984375,1,7,0.5,0.5,0.9,0,0.3,9.2
1,2015-01-15 22:21:31,2015-01-15 22:28:01,1,1.00,-73.981925964355469,40.728172302246094,1,N,-73.993278503417969,40.720233917236328,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,2015-01-15 22:21:33,2015-01-15 22:28:31,2,.40,-74.000160217285156,40.734638214111328,1,N,-74.000907897949219,40.729213714599609,1,6,0.5,0.5,1,0,0.3,8.3
1,2015-01-15 22:21:36,2015-01-15 22:28:23,1,1.30,-73.966499328613281,40.757339477539063,1,N,-73.951545715332031,40.766407012939453,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2015-01-15 22:21:47,2015-01-15 22:28:25,1,1.40,-73.950843811035156,40.770553588867188,1,N,-73.965644836425781,40.756160736083984,1,7,0.5,0.5,1,0,0.3,9.3
1,2015-01-15 22:21:48,2015-01-15 22:28:09,1,1.40,-73.987594604492187,40.747520446777344,1,N,-74.004043579101563,40.738182067871094,2,7,0.5,0.5,0,0,0.3,8.3
1,2015-01-15 22:21:54,2015-01-15 22:28:49,1,1.20,-73.996368408203125,40.74334716796875,1,N,-73.981460571289063,40.745391845703125,1,7,0.5,0.5,1.7,0,0.3,10
2,2015-01-15 22:22:00,2015-01-15 22:28:19,2,1.23,-73.988494873046875,40.746078491210937,1,N,-73.998115539550781,40.756656646728516,1,6.5,0.5,0.5,1,0,0.3,8.8
2,2015-01-15 22:22:03,2015-01-15 22:28:22,1,1.44,-73.974220275878906,40.751209259033203,1,N,-73.95916748046875,40.766048431396484,2,7,0.5,0.5,0,0,0.3,8.3
1,2015-01-15 22:22:12,2015-01-15 22:28:04,1,1.40,-73.971893310546875,40.758590698242188,1,N,-73.978279113769531,40.77301025390625,2,7,0.5,0.5,0,0,0.3,8.3
1,2015-01-15 22:22:12,2015-01-15 22:28:07,1,.60,-73.992881774902344,40.742847442626953,1,N,-73.99139404296875,40.749950408935547,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2015-01-15 22:22:09,2015-01-15 22:28:23,5,.79,-73.981918334960938,40.756656646728516,1,N,-73.981918334960938,40.765125274658203,1,6,0.5,0.5,1.3,0,0.3,8.6
2,2015-01-15 22:22:11,2015-01-15 22:28:30,1,1.12,-73.978553771972656,40.75640869140625,1,N,-73.991706848144531,40.749149322509766,1,6.5,0.5,0.5,1.4,0,0.3,9.2
1,2015-01-15 21:56:58,2015-01-15 22:28:04,2,6.50,-73.996421813964844,40.736553192138672,1,N,-73.922111511230469,40.767215728759766,1,25,0.5,0.5,5.5,0,0.3,31.8
1,2015-01-15 22:22:16,2015-01-15 22:28:45,1,1.30,-73.992996215820313,40.729877471923828,1,N,-74.008964538574219,40.718563079833984,1,7,0.5,0.5,2.07,0,0.3,10.37
